Title,Author,URL,Published,Summary,ID,Category
"An Exploratory Study on the Predominant Programming Paradigms in Python
  Code",Robert Dyer,"[{'@title': 'doi', '@href': 'http://dx.doi.org/10.1145/3540250.3549158', '@rel': 'related'}, {'@href': 'http://arxiv.org/abs/2209.01817v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2209.01817v1', '@rel': 'related', '@type': 'application/pdf'}]",2022-09-05T08:03:20Z,"Python is a multi-paradigm programming language that fully supports
object-oriented (OO) programming. The language allows writing code in a
non-procedural imperative manner, using procedures, using classes, or in a
functional style. To date, no one has studied what paradigm(s), if any, are
predominant in Python code and projects. In this work, we first define a
technique to classify Python files into predominant paradigm(s). We then
automate our approach and evaluate it against human judgements, showing over
80% agreement. We then analyze over 100k open-source Python projects,
automatically classifying each source file and investigating the paradigm
distributions. The results indicate Python developers tend to heavily favor OO
features. We also observed a positive correlation between OO and procedural
paradigms and the size of the project. And despite few files or projects being
predominantly functional, we still found many functional feature uses.",http://arxiv.org/abs/2209.01817v1,
A Data Set of Generalizable Python Code Change Patterns,Akalanka Galappaththi,"[{'@href': 'http://arxiv.org/abs/2304.04983v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2304.04983v1', '@rel': 'related', '@type': 'application/pdf'}]",2023-04-11T04:59:26Z,"Mining repetitive code changes from version control history is a common way
of discovering unknown change patterns. Such change patterns can be used in
code recommender systems or automated program repair techniques. While there
are such tools and datasets exist for Java, there is little work on finding and
recommending such changes in Python. In this paper, we present a data set of
manually vetted generalizable Python repetitive code change patterns. We create
a coding guideline to identify generalizable change patterns that can be used
in automated tooling. We leverage the mined change patterns from recent work
that mines repetitive changes in Python projects and use our coding guideline
to manually review the patterns. For each change, we also record a description
of the change and why it is applied along with other characteristics such as
the number of projects it occurs in. This review process allows us to identify
and share 72 Python change patterns that can be used to build and advance
Python developer support tools.",http://arxiv.org/abs/2304.04983v1,
Scalable Demand-Driven Call Graph Generation for Python,Yixuan Yan,"[{'@href': 'http://arxiv.org/abs/2305.05949v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2305.05949v1', '@rel': 'related', '@type': 'application/pdf'}]",2023-05-10T07:40:05Z,"Call graph generation is the foundation of inter-procedural static analysis.
PyCG is the state-of-the-art approach for generating call graphs for Python
programs. Unfortunately, PyCG does not scale to large programs when adapted to
whole-program analysis where dependent libraries are also analyzed. Further,
PyCG does not support demand-driven analysis where only the reachable functions
from given entry functions are analyzed. Moreover, PyCG is flow-insensitive and
does not fully support Python's features, hindering its accuracy. To overcome
these drawbacks, we propose a scalable demand-driven approach for generating
call graphs for Python programs, and implement it as a prototype tool Jarvis.
Jarvis maintains an assignment graph (i.e., points-to relations between program
identifiers) for each function in a program to allow reuse and improve
scalability. Given a set of entry functions as the demands, Jarvis generates
the call graph on-the-fly, where flow-sensitive intra-procedural analysis and
inter-procedural analysis are conducted in turn. Our evaluation on a
micro-benchmark of 135 small Python programs and a macro-benchmark of 6
real-world Python applications has demonstrated that Jarvis can significantly
improve PyCG by at least 67% faster in time, 84% higher in precision, and at
least 10% higher in recall.",http://arxiv.org/abs/2305.05949v1,
"Py-Tetrad and RPy-Tetrad: A New Python Interface with R Support for
  Tetrad Causal Search",Joseph D. Ramsey,"[{'@href': 'http://arxiv.org/abs/2308.07346v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2308.07346v1', '@rel': 'related', '@type': 'application/pdf'}]",2023-08-13T16:29:05Z,"We give novel Python and R interfaces for the (Java) Tetrad project for
causal modeling, search, and estimation. The Tetrad project is a mainstay in
the literature, having been under consistent development for over 30 years.
Some of its algorithms are now classics, like PC and FCI; others are recent
developments. It is increasingly the case, however, that researchers need to
access the underlying Java code from Python or R. Existing methods for doing
this are inadequate. We provide new, up-to-date methods using the JPype
Python-Java interface and the Reticulate Python-R interface, directly solving
these issues. With the addition of some simple tools and the provision of
working examples for both Python and R, using JPype and Reticulate to interface
Python and R with Tetrad is straightforward and intuitive.",http://arxiv.org/abs/2308.07346v1,
"High performance Python for direct numerical simulations of turbulent
  flows",Mikael Mortensen,"[{'@title': 'doi', '@href': 'http://dx.doi.org/10.1016/j.cpc.2016.02.005', '@rel': 'related'}, {'@href': 'http://arxiv.org/abs/1602.03638v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1602.03638v1', '@rel': 'related', '@type': 'application/pdf'}]",2016-02-11T08:12:37Z,"Direct Numerical Simulations (DNS) of the Navier Stokes equations is an
invaluable research tool in fluid dynamics. Still, there are few publicly
available research codes and, due to the heavy number crunching implied,
available codes are usually written in low-level languages such as C/C++ or
Fortran. In this paper we describe a pure scientific Python pseudo-spectral DNS
code that nearly matches the performance of C++ for thousands of processors and
billions of unknowns. We also describe a version optimized through Cython, that
is found to match the speed of C++. The solvers are written from scratch in
Python, both the mesh, the MPI domain decomposition, and the temporal
integrators. The solvers have been verified and benchmarked on the Shaheen
supercomputer at the KAUST supercomputing laboratory, and we are able to show
very good scaling up to several thousand cores.
  A very important part of the implementation is the mesh decomposition (we
implement both slab and pencil decompositions) and 3D parallel Fast Fourier
Transforms (FFT). The mesh decomposition and FFT routines have been implemented
in Python using serial FFT routines (either NumPy, pyFFTW or any other serial
FFT module), NumPy array manipulations and with MPI communications handled by
MPI for Python (mpi4py). We show how we are able to execute a 3D parallel FFT
in Python for a slab mesh decomposition using 4 lines of compact Python code,
for which the parallel performance on Shaheen is found to be slightly better
than similar routines provided through the FFTW library. For a pencil mesh
decomposition 7 lines of code is required to execute a transform.",http://arxiv.org/abs/1602.03638v1,
PyCG: Practical Call Graph Generation in Python,Vitalis Salis,"[{'@href': 'http://arxiv.org/abs/2103.00587v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2103.00587v1', '@rel': 'related', '@type': 'application/pdf'}]",2021-02-28T18:49:25Z,"Call graphs play an important role in different contexts, such as profiling
and vulnerability propagation analysis. Generating call graphs in an efficient
manner can be a challenging task when it comes to high-level languages that are
modular and incorporate dynamic features and higher-order functions.
  Despite the language's popularity, there have been very few tools aiming to
generate call graphs for Python programs. Worse, these tools suffer from
several effectiveness issues that limit their practicality in realistic
programs. We propose a pragmatic, static approach for call graph generation in
Python. We compute all assignment relations between program identifiers of
functions, variables, classes, and modules through an inter-procedural
analysis. Based on these assignment relations, we produce the resulting call
graph by resolving all calls to potentially invoked functions. Notably, the
underlying analysis is designed to be efficient and scalable, handling several
Python features, such as modules, generators, function closures, and multiple
inheritance.
  We have evaluated our prototype implementation, which we call PyCG, using two
benchmarks: a micro-benchmark suite containing small Python programs and a set
of macro-benchmarks with several popular real-world Python packages. Our
results indicate that PyCG can efficiently handle thousands of lines of code in
less than a second (0.38 seconds for 1k LoC on average). Further, it
outperforms the state-of-the-art for Python in both precision and recall: PyCG
achieves high rates of precision ~99.2%, and adequate recall ~69.9%. Finally,
we demonstrate how PyCG can aid dependency impact analysis by showcasing a
potential enhancement to GitHub's ""security advisory"" notification service
using a real-world example.",http://arxiv.org/abs/2103.00587v1,
PyArmadillo: a streamlined linear algebra library for Python,Jason Rumengan,"[{'@title': 'doi', '@href': 'http://dx.doi.org/10.21105/joss.03051', '@rel': 'related'}, {'@href': 'http://arxiv.org/abs/2104.11120v4', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2104.11120v4', '@rel': 'related', '@type': 'application/pdf'}]",2021-04-22T15:13:33Z,"PyArmadillo is a linear algebra library for the Python language, with the aim
of closely mirroring the programming interface of the widely used Armadillo C++
library, which in turn is deliberately similar to Matlab. PyArmadillo hence
facilitates algorithm prototyping with Matlab-like syntax directly in Python,
and relatively straightforward conversion of PyArmadillo-based Python code into
performant Armadillo-based C++ code. The converted code can be used for
purposes such as speeding up Python-based programs in conjunction with
pybind11, or the integration of algorithms originally prototyped in Python into
larger C++ codebases. PyArmadillo provides objects for matrices and cubes, as
well as over 200 associated functions for manipulating data stored in the
objects. Integer, floating point and complex numbers are supported. Various
matrix factorisations are provided through integration with LAPACK, or one of
its high performance drop-in replacements such as Intel MKL or OpenBLAS.
PyArmadillo is open-source software, distributed under the Apache 2.0 license;
it can be obtained at https://pyarma.sourceforge.io or via the Python Package
Index in precompiled form.",http://arxiv.org/abs/2104.11120v4,
"Python for Smarter Cities: Comparison of Python libraries for static and
  interactive visualisations of large vector data",Gregor Herda,"[{'@href': 'http://arxiv.org/abs/2202.13105v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2202.13105v1', '@rel': 'related', '@type': 'application/pdf'}]",2022-02-26T10:23:29Z,"Local governments, as part of 'smart city' initiatives and to promote
interoperability, are increasingly incorporating open-source software into
their data management, analysis, and visualisation workflows. Python, with its
concise and natural syntax, presents a low barrier to entry for municipal staff
without computer science backgrounds. However, with regard to geospatial
visualisations in particular, the range of available Python libraries has
diversified to such an extent that identifying candidate libraries for specific
use cases is a challenging undertaking. This study therefore assesses
prominent, actively-developed visualisation libraries in the Python ecosystem
with respect to their suitability for producing visualisations of large vector
datasets. A simple visualisation task common in urban development is used to
produce near-identical thematic maps across static and an interactive 'tracks'
of comparison. All short-listed libraries were able to generate the sample map
products for both a small and larger dataset. Code complexity differed more
strongly for interactive visualisations. Formal and informal documentation
channels are highlighted to outline available resources for flattening learning
curves. CPU runtimes for the Python-based portion of the process chain differed
starkly for both tracks, pointing to avenues for further research. These
results demonstrate that the Python ecosystem offers local governments powerful
tools, free of vendor lock-in and licensing fees, to produce performant and
consistently formatted visualisations for both internal and public
distribution.",http://arxiv.org/abs/2202.13105v1,
An Empirical Study of Fault Localization in Python Programs,Mohammad Rezaalipour,"[{'@href': 'http://arxiv.org/abs/2305.19834v2', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/2305.19834v2', '@rel': 'related', '@type': 'application/pdf'}]",2023-05-31T13:21:30Z,"Despite its massive popularity as a programming language, especially in novel
domains like data science programs, there is comparatively little research
about fault localization that targets Python. Even though it is plausible that
several findings about programming languages like C/C++ and Java -- the most
common choices for fault localization research -- carry over to other
languages, whether the dynamic nature of Python and how the language is used in
practice affect the capabilities of classic fault localization approaches
remain open questions to investigate.
  This paper is the first large-scale empirical study of fault localization on
real-world Python programs and faults. Using Zou et al.'s recent large-scale
empirical study of fault localization in Java as the basis of our study, we
investigated the effectiveness (i.e., localization accuracy), efficiency (i.e.,
runtime performance), and other features (e.g., different entity granularities)
of seven well-known fault-localization techniques in four families
(spectrum-based, mutation-based, predicate switching, and stack-trace based) on
135 faults from 13 open-source Python projects from the BugsInPy curated
collection.
  The results replicate for Python several results known about Java, and shed
light on whether Python's peculiarities affect the capabilities of fault
localization. The replication package that accompanies this paper includes
detailed data about our experiments, as well as the tool FauxPy that we
implemented to conduct the study.",http://arxiv.org/abs/2305.19834v2,
"Does Python Smell Like Java? Tool Support for Design Defect Discovery in
  Python",Nicole Vavrová,"[{'@title': 'doi', '@href': 'http://dx.doi.org/10.22152/programming-journal.org/2017/1/11', '@rel': 'related'}, {'@href': 'http://arxiv.org/abs/1703.10882v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1703.10882v1', '@rel': 'related', '@type': 'application/pdf'}]",2017-03-31T12:47:50Z,"The context of this work is specification, detection and ultimately removal
of detectable harmful patterns in source code that are associated with defects
in design and implementation of software. In particular, we investigate five
code smells and four antipatterns previously defined in papers and books. Our
inquiry is about detecting those in source code written in Python programming
language, which is substantially different from all prior research, most of
which concerns Java or C-like languages. Our approach was that of software
engineers: we have processed existing research literature on the topic,
extracted both the abstract definitions of nine design defects and their
concrete implementation specifications, implemented them all in a tool we have
programmed and let it loose on a huge test set obtained from open source code
from thousands of GitHub projects. When it comes to knowledge, we have found
that more than twice as many methods in Python can be considered too long
(statistically extremely longer than their neighbours within the same project)
than in Java, but long parameter lists are seven times less likely to be found
in Python code than in Java code. We have also found that Functional
Decomposition, the way it was defined for Java, is not found in the Python code
at all, and Spaghetti Code and God Classes are extremely rare there as well.
The grounding and the confidence in these results comes from the fact that we
have performed our experiments on 32'058'823 lines of Python code, which is by
far the largest test set for a freely available Python parser. We have also
designed the experiment in such a way that it aligned with prior research on
design defect detection in Java in order to ease the comparison if we treat our
own actions as a replication. Thus, the importance of the work is both in the
unique open Python grammar of highest quality, tested on millions of lines of
code, and in the design defect detection tool which works on something else
than Java.",http://arxiv.org/abs/1703.10882v1,
"Python I, II, and III CMB Anisotropy Measurement Constraints on Open and
  Flat-Lambda CDM Cosmogonies",Graca Rocha,"[{'@title': 'doi', '@href': 'http://dx.doi.org/10.1086/307886', '@rel': 'related'}, {'@href': 'http://arxiv.org/abs/astro-ph/9905127v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/astro-ph/9905127v1', '@rel': 'related', '@type': 'application/pdf'}]",1999-05-11T18:16:35Z,"We use Python I, II, and III cosmic microwave background anisotropy data to
constrain cosmogonies. We account for the Python beamwidth and calibration
uncertainties. We consider open and spatially-flat-Lambda cold dark matter
cosmogonies, with nonrelativistic-mass density parameter Omega_0 in the range
0.1--1, baryonic-mass density parameter Omega_B in the range (0.005--0.029)
h^{-2}, and age of the universe t_0 in the range (10--20) Gyr. Marginalizing
over all parameters but Omega_0, the combined Python data favors an open
(spatially-flat-Lambda) model with Omega_0 simeq 0.2 (0.1). At the 2 sigma
confidence level model normalizations deduced from the combined Python data are
mostly consistent with those drawn from the DMR, UCSB South Pole 1994, ARGO,
MAX 4 and 5, White Dish, and SuZIE data sets.",http://arxiv.org/abs/astro-ph/9905127v1,
A Python-based Post-processing Toolset For Seismic Analyses,Steve Brasier,"[{'@href': 'http://arxiv.org/abs/1412.6410v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1412.6410v1', '@rel': 'related', '@type': 'application/pdf'}]",2014-12-19T16:09:16Z,"This paper discusses the design and implementation of a Python-based toolset
to aid in assessing the response of the UK's Advanced Gas Reactor nuclear power
stations to earthquakes. The seismic analyses themselves are carried out with a
commercial Finite Element solver, but understanding the raw model output this
produces requires customised post-processing and visualisation tools. Extending
the existing tools had become increasingly difficult and a decision was made to
develop a new, Python-based toolset. This comprises of a post-processing
framework (aftershock) which includes an embedded Python interpreter, and a
plotting package (afterplot) based on numpy and matplotlib. The new toolset had
to be significantly more flexible and easier to maintain than the existing
code-base, while allowing the majority of development to be carried out by
engineers with little training in software development. The resulting
architecture will be described with a focus on exploring how the design drivers
were met and the successes and challenges arising from the choices made.",http://arxiv.org/abs/1412.6410v1,
"Rabacus: A Python Package for Analytic Cosmological Radiative Transfer
  Calculations",Gabriel Altay,"[{'@title': 'doi', '@href': 'http://dx.doi.org/10.1016/j.ascom.2015.01.004', '@rel': 'related'}, {'@href': 'http://arxiv.org/abs/1502.02798v2', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1502.02798v2', '@rel': 'related', '@type': 'application/pdf'}]",2015-02-10T07:03:42Z,"We describe Rabacus, a Python package for calculating the transfer of
hydrogen ionizing radiation in simplified geometries relevant to astronomy and
cosmology. We present example solutions for three specific cases: 1) a
semi-infinite slab gas distribution in a homogeneous isotropic background, 2) a
spherically symmetric gas distribution with a point source at the center, and
3) a spherically symmetric gas distribution in a homogeneous isotropic
background. All problems can accommodate arbitrary spectra and density profiles
as input. The solutions include a treatment of both hydrogen and helium, a
self-consistent calculation of equilibrium temperatures, and the transfer of
recombination radiation. The core routines are written in Fortran 90 and then
wrapped in Python leading to execution speeds thousands of times faster than
equivalent routines written in pure Python. In addition, all variables have
associated units for ease of analysis. The software is part of the Python
Package Index and the source code is available on Bitbucket at
https://bitbucket.org/galtay/rabacus . In addition, installation instructions
and a detailed users guide are available at http://pythonhosted.org//rabacus .",http://arxiv.org/abs/1502.02798v2,
Weighted graph algorithms with Python,A. Kapanowski,"[{'@href': 'http://arxiv.org/abs/1504.07828v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1504.07828v1', '@rel': 'related', '@type': 'application/pdf'}]",2015-04-29T12:20:20Z,"Python implementation of selected weighted graph algorithms is presented. The
minimal graph interface is defined together with several classes implementing
this interface. Graph nodes can be any hashable Python objects. Directed edges
are instances of the Edge class. Graphs are instances of the Graph class. It is
based on the adjacency-list representation, but with fast lookup of nodes and
neighbors (dict-of-dict structure). Other implementations of this class are
also possible.
  In this work, many algorithms are implemented using a unified approach. There
are separate classes and modules devoted to different algorithms. Three
algorithms for finding a minimum spanning tree are implemented: the Boruvka's
algorithm, the Prim's algorithm (three implementations), and the Kruskal's
algorithm. Three algorithms for solving the single-source shortest path problem
are implemented: the dag shortest path algorithm, the Bellman-Ford algorithm,
and the Dijkstra's algorithm (two implementations). Two algorithms for solving
all-pairs shortest path problem are implemented: the Floyd-Warshall algorithm
and the Johnson's algorithm.
  All algorithms were tested by means of the unittest module, the Python unit
testing framework. Additional computer experiments were done in order to
compare real and theoretical computational complexity. The source code is
available from the public GitHub repository.",http://arxiv.org/abs/1504.07828v1,
"Garbage Collection in JyNI - How to bridge Mark/Sweep and Reference
  Counting GC",Stefan Richthofer,"[{'@href': 'http://arxiv.org/abs/1607.00825v1', '@rel': 'alternate', '@type': 'text/html'}, {'@title': 'pdf', '@href': 'http://arxiv.org/pdf/1607.00825v1', '@rel': 'related', '@type': 'application/pdf'}]",2016-07-01T19:11:01Z,"Jython is a Java-based Python implementation and the most seamless way to
integrate Python and Java. It achieves high efficiency by compiling Python code
to Java bytecode and thus letting Java's JIT optimize it - an approach that
enables Python code to call Java functions or to subclass Java classes. It
enables Python code to leverage Java's multithreading features and utilizes
Java's built-in garbage collection (GC). However, it currently does not support
CPython's C-API and thus does not support native extensions like NumPy and
SciPy. Since most scientific code depends on such extensions, it is not
runnable with Jython. Jython Native Interface (JyNI) is a compatibility layer
that aims to provide CPython's native C extension API on top of Jython. JyNI is
implemented using the Java Native Interface (JNI) and its native part is
designed to be binary compatible with existing extension builds [...].",http://arxiv.org/abs/1607.00825v1,
